animal_id,model_name,nll,sigma,tau,features,weights
W061,t_30,144778.10344191638,1.0,30,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_30']","[array([ 0.29249091,  0.41355335, -0.70604426]), array([-1.27881758, -1.32099166,  2.59980924]), array([-0.39461218,  0.38765548,  0.0069567 ]), array([ 0.61706433, -0.65985666,  0.04279232]), array([-0.06775674,  0.08230594, -0.0145492 ]), array([-0.1854125 ,  0.19865771, -0.01324521]), array([-0.13143795,  0.13747134, -0.00603339]), array([ 0.31584079,  0.13808472, -0.45392551])]"
W061,t_0,144597.66553538627,2.0,0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42059805,  0.39151855, -0.8121166 ]), array([-1.32632905, -1.24788096,  2.57421001]), array([-0.39371248,  0.38783677,  0.00587571]), array([ 0.61582414, -0.66047054,  0.04464641]), array([-0.07106013,  0.07470077, -0.00364064]), array([-0.18299719,  0.1965096 , -0.01351241]), array([-0.1268117 ,  0.13216129, -0.00534959]), array([ 0.09245861,  0.14986187, -0.24232048])]"
W061,t_1,144566.72354705574,2.0,1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.37700024,  0.32519924, -0.70219948]), array([-1.27650389, -1.17100908,  2.44751297]), array([-0.39386412,  0.38764378,  0.00622034]), array([ 0.61594244, -0.66036494,  0.0444225 ]), array([-0.07161447,  0.07414026, -0.00252579]), array([-0.18318884,  0.1967282 , -0.01353935]), array([-0.12673522,  0.13142072, -0.0046855 ]), array([ 0.15586234,  0.24443082, -0.40029317])]"
W061,t_2,144621.37333312677,2.0,2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_2']","[array([ 0.33942822,  0.27340943, -0.61283765]), array([-1.23798778, -1.11756909,  2.35555687]), array([-0.3940295 ,  0.38744466,  0.00658484]), array([ 0.61616631, -0.66013399,  0.04396768]), array([-0.07110802,  0.07552762, -0.00441961]), array([-0.18381361,  0.19731773, -0.01350411]), array([-0.12785946,  0.13230939, -0.00444993]), array([ 0.20983095,  0.31919868, -0.52902964])]"
W061,t_3,144679.64307748724,2.0,3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_3']","[array([ 0.32433491,  0.26111768, -0.58545259]), array([-1.22693188, -1.11249504,  2.33942692]), array([-0.39411177,  0.38737376,  0.00673801]), array([ 0.61631444, -0.65998223,  0.0436678 ]), array([-0.07044286,  0.07707987, -0.00663701]), array([-0.18428506,  0.19775944, -0.01347438]), array([-0.12887445,  0.13350133, -0.00462688]), array([ 0.23208996,  0.33916092, -0.57125087])]"
W061,t_4,144720.79037788554,2.0,4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_4']","[array([ 0.31975448,  0.26860881, -0.58836329]), array([-1.22767288, -1.12925227,  2.35692515]), array([-0.39415405,  0.3873682 ,  0.00678585]), array([ 0.6164057 , -0.65989789,  0.04349219]), array([-0.06990128,  0.07833051, -0.00842923]), array([-0.18457678,  0.19805098, -0.01347419]), array([-0.12961408,  0.1344901 , -0.00487602]), array([ 0.23980766,  0.33123522, -0.57104288])]"
W061,t_5,144746.73094592997,2.0,5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_5']","[array([ 0.3188366 ,  0.28376676, -0.60260336]), array([-1.23200116, -1.15284661,  2.38484777]), array([-0.39417953,  0.38739372,  0.00678581]), array([ 0.61646713, -0.65985442,  0.04338728]), array([-0.06949659,  0.07926924, -0.00977266]), array([-0.18475066,  0.19824432, -0.01349366]), array([-0.13013051,  0.13522601, -0.0050955 ]), array([ 0.24258408,  0.31203639, -0.55462046])]"
W061,t_6,144762.5818673994,2.0,6,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_6']","[array([ 0.31850881,  0.30062692, -0.61913574]), array([-1.23653599, -1.17655966,  2.41309565]), array([-0.39420325,  0.38742478,  0.00677847]), array([ 0.61651778, -0.65982919,  0.04331141]), array([-0.06920116,  0.07996074, -0.01075957]), array([-0.1848629 ,  0.19836936, -0.01350646]), array([-0.13048736,  0.13575926, -0.0052719 ]), array([ 0.24469976,  0.28990466, -0.53460442])]"
W061,t_7,144772.02727879176,2.0,7,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_7']","[array([ 0.31761881,  0.31604631, -0.63366512]), array([-1.2401694 , -1.19732847,  2.43749788]), array([-0.3942271 ,  0.38745512,  0.00677198]), array([ 0.61656166, -0.65981717,  0.04325551]), array([-0.06898445,  0.08046249, -0.01147804]), array([-0.18494189,  0.19845383, -0.01351194]), array([-0.13073342,  0.13613941, -0.00540599]), array([ 0.24776972,  0.26941431, -0.51718403])]"
W061,t_9,144780.30136807176,2.0,9,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_9']","[array([ 0.31446767,  0.34092551, -0.65539318]), array([-1.24535497, -1.22963664,  2.47499161]), array([-0.39427327,  0.38750885,  0.00676442]), array([ 0.61663653, -0.65981207,  0.04317554]), array([-0.06868774,  0.08111192, -0.01242418]), array([-0.18505321,  0.19855087, -0.01349766]), array([-0.13103005,  0.13662241, -0.00559236]), array([ 0.25609587,  0.23604338, -0.49213925])]"
W061,t_12,144781.9456868637,2.0,12,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_12']","[array([ 0.30820802,  0.36554745, -0.67375547]), array([-1.2504096 , -1.26081246,  2.51122206]), array([-0.39434305,  0.3875634 ,  0.00677965]), array([ 0.61673843, -0.6598171 ,  0.04307867]), array([-0.06840958,  0.08162637, -0.01321679]), array([-0.18516943,  0.19861609, -0.01344666]), array([-0.13123339,  0.13699393, -0.00576054]), array([ 0.27090476,  0.20293915, -0.47384391])]"
W061,t_15,144780.40076957818,2.0,15,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_15']","[array([ 0.30290348,  0.38107209, -0.68397558]), array([-1.25511779, -1.28028285,  2.53540064]), array([-0.39440691,  0.38759684,  0.00681007]), array([ 0.61682589, -0.65982426,  0.04299837]), array([-0.06822012,  0.08189527, -0.01367516]), array([-0.1852512 ,  0.19864237, -0.01339117]), array([-0.13132348,  0.13718396, -0.00586049]), array([ 0.28398227,  0.18215658, -0.46613886])]"
W061,t_18,144778.9839805722,2.0,18,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_18']","[array([ 0.29917627,  0.39158984, -0.69076611]), array([-1.26012773, -1.29348907,  2.5536168 ]), array([-0.39446252,  0.38761821,  0.00684431]), array([ 0.61689764, -0.6598319 ,  0.04293425]), array([-0.06807796,  0.08205296, -0.01397501]), array([-0.18530836,  0.19865336, -0.01334501]), array([-0.13137074,  0.13729406, -0.00592332]), array([ 0.29383537,  0.1679592 , -0.46179456])]"
W061,t_20,144778.31326871476,2.0,20,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_20']","[array([ 0.29730261,  0.39694053, -0.69424314]), array([-1.2634594 , -1.30021219,  2.56367159]), array([-0.39449505,  0.38762904,  0.00686601]), array([ 0.61693772, -0.6598374 ,  0.04289968]), array([-0.06800186,  0.08212472, -0.01412285]), array([-0.18533688,  0.19865673, -0.01331985]), array([-0.13139015,  0.13734397, -0.00595381]), array([ 0.29935286,  0.1608295 , -0.46018236])]"
W061,t_25,144777.66889217438,2.0,25,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_25']","[array([ 0.29424871,  0.4069212 , -0.70116991]), array([-1.27156832, -1.31268374,  2.58425206]), array([-0.39456462,  0.38764945,  0.00691517]), array([ 0.61701766, -0.65985275,  0.04283509]), array([-0.06785604,  0.08224132, -0.01438528]), array([-0.18538497,  0.19865926, -0.01327428]), array([-0.13142009,  0.13742542, -0.00600533]), array([ 0.30900312,  0.14713504, -0.45613817])]"
W061,t_30,144778.1146088721,2.0,30,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_30']","[array([ 0.29257071,  0.41367117, -0.70624188]), array([-1.27896812, -1.32117029,  2.6001384 ]), array([-0.3946203 ,  0.38766402,  0.00695628]), array([ 0.61707369, -0.65986864,  0.04279496]), array([-0.06775646,  0.08230721, -0.01455076]), array([-0.18541138,  0.19865841, -0.01324703]), array([-0.131439  ,  0.13747238, -0.00603338]), array([ 0.31577384,  0.13795614, -0.45372997])]"
W061,t_0,144597.6655908119,3.0,0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42060965,  0.39152944, -0.81213909]), array([-1.32635833, -1.24790739,  2.57426572]), array([-0.39371402,  0.38783829,  0.00587573]), array([ 0.61582594, -0.66047266,  0.04464672]), array([-0.0710598 ,  0.07470124, -0.00364144]), array([-0.18299712,  0.19650978, -0.01351266]), array([-0.12681217,  0.13216173, -0.00534956]), array([ 0.09245259,  0.1498563 , -0.2423089 ])]"
W061,t_1,144566.7216440655,3.0,1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.3770156 ,  0.32521295, -0.70222855]), array([-1.27653699, -1.17103769,  2.44757469]), array([-0.39386565,  0.3876453 ,  0.00622035]), array([ 0.61594425, -0.66036704,  0.04442279]), array([-0.07161406,  0.0741408 , -0.00252674]), array([-0.18318878,  0.19672838, -0.0135396 ]), array([-0.12673575,  0.13142124, -0.00468549]), array([ 0.15585034,  0.24442039, -0.40027072])]"
W061,t_2,144621.37045424845,3.0,2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_2']","[array([ 0.33944944,  0.27342746, -0.6128769 ]), array([-1.23802689, -1.11760165,  2.35562854]), array([-0.39403102,  0.38744619,  0.00658482]), array([ 0.6161681 , -0.66013608,  0.04396797]), array([-0.07110757,  0.07552818, -0.00442061]), array([-0.18381353,  0.19731791, -0.01350439]), array([-0.12786   ,  0.13230993, -0.00444993]), array([ 0.20981007,  0.31918145, -0.52899152])]"
W061,t_3,144679.64064556238,3.0,3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_3']","[array([ 0.32436127,  0.26113995, -0.58550122]), array([-1.22697598, -1.11253185,  2.33950783]), array([-0.39411327,  0.3873753 ,  0.00673797]), array([ 0.61631622, -0.65998433,  0.04366811]), array([-0.0704424 ,  0.07708043, -0.00663803]), array([-0.18428492,  0.19775961, -0.01347469]), array([-0.12887499,  0.13350186, -0.00462688]), array([ 0.23206139,  0.33913736, -0.57119875])]"
W061,t_4,144720.7888758799,3.0,4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_4']","[array([ 0.31978475,  0.26863486, -0.58841961]), array([-1.22772041, -1.12929282,  2.35701323]), array([-0.39415553,  0.38736974,  0.00678578]), array([ 0.61640746, -0.65989999,  0.04349253]), array([-0.06990084,  0.07833107, -0.00843022]), array([-0.1845766 ,  0.19805115, -0.01347455]), array([-0.1296146 ,  0.13449061, -0.00487601]), array([ 0.23977319,  0.33120608, -0.57097927])]"
W061,t_5,144746.73052850575,3.0,5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_5']","[array([ 0.31886919,  0.28379575, -0.60266494]), array([-1.2320503 , -1.15288993,  2.38494022]), array([-0.39418101,  0.38739529,  0.00678572]), array([ 0.6164689 , -0.65985658,  0.04338767]), array([-0.06949618,  0.07926979, -0.00977361]), array([-0.18475043,  0.19824449, -0.01349406]), array([-0.130131  ,  0.13522649, -0.00509549]), array([ 0.24254596,  0.31200286, -0.55454883])]"
W061,t_6,144762.58242733864,3.0,6,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_6']","[array([ 0.31854236,  0.30065788, -0.61920024]), array([-1.2365853 , -1.17660467,  2.41318996]), array([-0.3942047 ,  0.38742633,  0.00677837]), array([ 0.61651949, -0.65983132,  0.04331183]), array([-0.06920079,  0.07996124, -0.01076046]), array([-0.18486265,  0.19836952, -0.01350687]), array([-0.13048783,  0.13575971, -0.00527188]), array([ 0.24466   ,  0.28986819, -0.53452819])]"
W061,t_7,144772.02860523952,3.0,7,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_7']","[array([ 0.31765218,  0.31607831, -0.63373049]), array([-1.24021773, -1.19737421,  2.43759193]), array([-0.39422856,  0.38745669,  0.00677187]), array([ 0.61656339, -0.65981933,  0.04325594]), array([-0.06898411,  0.08046297, -0.01147886]), array([-0.18494162,  0.19845398, -0.01351236]), array([-0.13073386,  0.13613983, -0.00540597]), array([ 0.24772994,  0.26937621, -0.51710615])]"
W061,t_9,144780.3036918015,3.0,9,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_9']","[array([ 0.31449916,  0.34095772, -0.65545688]), array([-1.2454002, -1.2296819,  2.4750821]), array([-0.39427474,  0.38751044,  0.0067643 ]), array([ 0.61663823, -0.65981425,  0.04317602]), array([-0.06868748,  0.08111235, -0.01242486]), array([-0.18505293,  0.19855102, -0.01349809]), array([-0.13103044,  0.13662277, -0.00559234]), array([ 0.25605845,  0.23600466, -0.49206311])]"
W061,t_12,144781.9485334855,3.0,12,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_12']","[array([ 0.30823552,  0.36557809, -0.67381361]), array([-1.25044979, -1.26085532,  2.5113051 ]), array([-0.39434452,  0.38756498,  0.00677954]), array([ 0.61674013, -0.65981929,  0.04307916]), array([-0.0684094 ,  0.08162673, -0.01321733]), array([-0.18516915,  0.19861622, -0.01344708]), array([-0.13123371,  0.13699423, -0.00576052]), array([ 0.27087292,  0.20290244, -0.47377537])]"
W061,t_15,144780.4036472463,3.0,15,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_15']","[array([ 0.30292746,  0.38110071, -0.68402817]), array([-1.25515409, -1.28032319,  2.53547728]), array([-0.39440838,  0.38759842,  0.00680996]), array([ 0.6168276 , -0.65982646,  0.04299886]), array([-0.06821998,  0.08189559, -0.0136756 ]), array([-0.18525093,  0.1986425 , -0.01339157]), array([-0.13132376,  0.13718423, -0.00586047]), array([ 0.28395555,  0.18212266, -0.46607822])]"
W061,t_18,144778.98673089454,3.0,18,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_18']","[array([ 0.2991975 ,  0.39161662, -0.69081412]), array([-1.26016122, -1.29352731,  2.55368853]), array([-0.39446401,  0.3876198 ,  0.00684421]), array([ 0.61689935, -0.65983411,  0.04293477]), array([-0.06807786,  0.08205325, -0.0139754 ]), array([-0.18530811,  0.1986535 , -0.01334539]), array([-0.131371 ,  0.1372943, -0.0059233]), array([ 0.29381277,  0.16792788, -0.46174065])]"
W061,t_20,144778.3158854149,3.0,20,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_20']","[array([ 0.29732233,  0.39696623, -0.69428856]), array([-1.26349146, -1.30024924,  2.5637407 ]), array([-0.39449653,  0.38763062,  0.00686591]), array([ 0.61693943, -0.65983961,  0.04290018]), array([-0.06800178,  0.08212499, -0.01412321]), array([-0.18533664,  0.19865686, -0.01332022]), array([-0.13139039,  0.13734419, -0.0059538 ]), array([ 0.29933258,  0.1607998 , -0.46013237])]"
W061,t_25,144777.67123868357,3.0,25,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_25']","[array([ 0.29426557,  0.40694471, -0.70121028]), array([-1.27159786, -1.31271848,  2.58431634]), array([-0.39456612,  0.38765103,  0.00691509]), array([ 0.61701938, -0.65985497,  0.04283559]), array([-0.06785597,  0.08224157, -0.0143856 ]), array([-0.18538475,  0.19865939, -0.01327464]), array([-0.13142031,  0.13742563, -0.00600532]), array([ 0.30898736,  0.14710863, -0.45609599])]"
W061,t_30,144778.11670597427,3.0,30,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_30']","[array([ 0.29258549,  0.413693  , -0.70627849]), array([-1.27899599, -1.32120339,  2.60019938]), array([-0.3946218,  0.3876656,  0.0069562]), array([ 0.61707542, -0.65987086,  0.04279544]), array([-0.06775641,  0.08230745, -0.01455105]), array([-0.18541117,  0.19865854, -0.01324737]), array([-0.13143919,  0.13747258, -0.00603338]), array([ 0.31576143,  0.13793231, -0.45369374])]"
W061,t_0,144597.665622495,5.0,0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42061559,  0.39153502, -0.81215061]), array([-1.32637333, -1.24792092,  2.57429425]), array([-0.39371481,  0.38783907,  0.00587575]), array([ 0.61582686, -0.66047374,  0.04464688]), array([-0.07105964,  0.07470148, -0.00364184]), array([-0.18299708,  0.19650987, -0.0135128 ]), array([-0.12681241,  0.13216195, -0.00534955]), array([ 0.09244951,  0.14985345, -0.24230296])]"
W061,t_1,144566.7206749358,5.0,1,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_1']","[array([ 0.37702346,  0.32521998, -0.70224344]), array([-1.27655396, -1.17105235,  2.44760631]), array([-0.39386644,  0.38764608,  0.00622036]), array([ 0.61594517, -0.66036811,  0.04442294]), array([-0.07161385,  0.07414107, -0.00252722]), array([-0.18318875,  0.19672847, -0.01353972]), array([-0.12673602,  0.13142151, -0.00468549]), array([ 0.15584419,  0.24441504, -0.40025923])]"
W061,t_2,144621.3689825575,5.0,2,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_2']","[array([ 0.33946032,  0.27343667, -0.61289699]), array([-1.23804693, -1.1176183 ,  2.35566523]), array([-0.39403179,  0.38744698,  0.00658481]), array([ 0.61616902, -0.66013715,  0.04396812]), array([-0.07110734,  0.07552846, -0.00442113]), array([-0.18381348,  0.197318  , -0.01350453]), array([-0.12786028,  0.13231021, -0.00444993]), array([ 0.20979936,  0.31917264, -0.528972  ])]"
W061,t_3,144679.6394036737,5.0,3,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_3']","[array([ 0.3243748 ,  0.26115133, -0.58552613]), array([-1.22699861, -1.11255064,  2.33954925]), array([-0.39411404,  0.38737609,  0.00673795]), array([ 0.61631713, -0.6599854 ,  0.04366827]), array([-0.07044217,  0.07708071, -0.00663854]), array([-0.18428485,  0.19775971, -0.01347485]), array([-0.12887526,  0.13350213, -0.00462687]), array([ 0.23204672,  0.33912533, -0.57117205])]"
W061,t_4,144720.7881125312,5.0,4,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_4']","[array([ 0.31980024,  0.26864821, -0.58844845]), array([-1.22774475, -1.1293136 ,  2.35705835]), array([-0.39415629,  0.38737054,  0.00678575]), array([ 0.61640837, -0.65990108,  0.04349271]), array([-0.06990061,  0.07833135, -0.00843073]), array([-0.1845765 ,  0.19805124, -0.01347474]), array([-0.12961487,  0.13449087, -0.00487601]), array([ 0.23975555,  0.33119115, -0.5709467 ])]"
W061,t_5,144746.73031376192,5.0,5,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_5']","[array([ 0.31888587,  0.28381062, -0.60269649]), array([-1.23207544, -1.15291216,  2.3849876 ]), array([-0.39418176,  0.38739608,  0.00678568]), array([ 0.61646979, -0.65985766,  0.04338787]), array([-0.06949597,  0.07927006, -0.00977409]), array([-0.18475031,  0.19824457, -0.01349426]), array([-0.13013126,  0.13522674, -0.00509548]), array([ 0.24252646,  0.31198569, -0.55451215])]"
W061,t_6,144762.58272901364,5.0,6,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_6']","[array([ 0.31855947,  0.30067377, -0.61923324]), array([-1.23661043, -1.17662781,  2.41323824]), array([-0.39420547,  0.38742715,  0.00677832]), array([ 0.6165204 , -0.65983243,  0.04331203]), array([-0.0692006 ,  0.07996151, -0.01076091]), array([-0.18486252,  0.1983696 , -0.01350708]), array([-0.13048807,  0.13575994, -0.00527188]), array([ 0.2446397 ,  0.28984949, -0.53448919])]"
W061,t_7,144772.0292907033,5.0,7,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_7']","[array([ 0.31766926,  0.3160947 , -0.63376396]), array([-1.24024246, -1.19739764,  2.4376401 ]), array([-0.39422931,  0.3874575 ,  0.00677182]), array([ 0.61656427, -0.65982043,  0.04325616]), array([-0.06898394,  0.08046321, -0.01147927]), array([-0.18494148,  0.19845405, -0.01351258]), array([-0.13073408,  0.13614005, -0.00540596]), array([ 0.24770957,  0.26935669, -0.51706626])]"
W061,t_9,144780.30488308077,5.0,9,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_9']","[array([ 0.31451527,  0.34097423, -0.6554895 ]), array([-1.24542334, -1.22970507,  2.47512841]), array([-0.39427549,  0.38751124,  0.00676424]), array([ 0.6166391 , -0.65981536,  0.04317626]), array([-0.06868735,  0.08111256, -0.01242522]), array([-0.18505278,  0.19855109, -0.01349831]), array([-0.13103063,  0.13662296, -0.00559233]), array([ 0.25603931,  0.23598483, -0.49202414])]"
W061,t_12,144781.94999506802,5.0,12,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_12']","[array([ 0.3082496 ,  0.36559378, -0.67384338]), array([-1.25047036, -1.26087726,  2.51134763]), array([-0.39434527,  0.38756579,  0.00677948]), array([ 0.616741  , -0.65982042,  0.04307941]), array([-0.0684093 ,  0.08162692, -0.01321761]), array([-0.185169  ,  0.19861629, -0.01344729]), array([-0.13123388,  0.13699439, -0.00576051]), array([ 0.27085661,  0.20288365, -0.47374026])]"
W061,t_15,144780.40513478953,5.0,15,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_15']","[array([ 0.30293974,  0.38111536, -0.6840551 ]), array([-1.25517267, -1.28034386,  2.53551653]), array([-0.39440914,  0.38759924,  0.0068099 ]), array([ 0.61682847, -0.65982759,  0.04299912]), array([-0.06821992,  0.08189575, -0.01367583]), array([-0.18525079,  0.19864256, -0.01339177]), array([-0.13132391,  0.13718436, -0.00586046]), array([ 0.28394187,  0.18210529, -0.46604716])]"
W061,t_18,144778.98813847738,5.0,18,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_18']","[array([ 0.29920837,  0.39163033, -0.6908387 ]), array([-1.26017837, -1.29354689,  2.55372526]), array([-0.39446476,  0.38762061,  0.00684415]), array([ 0.61690022, -0.65983525,  0.04293502]), array([-0.0680778,  0.0820534, -0.0139756]), array([-0.18530798,  0.19865356, -0.01334558]), array([-0.13137113,  0.13729442, -0.00592329]), array([ 0.2938012 ,  0.16791186, -0.46171306])]"
W061,t_20,144778.3172264741,5.0,20,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_20']","[array([ 0.29733243,  0.39697937, -0.69431179]), array([-1.26350784, -1.30026821,  2.56377605]), array([-0.39449729,  0.38763143,  0.00686586]), array([ 0.61694031, -0.65984075,  0.04290044]), array([-0.06800173,  0.08212513, -0.0141234 ]), array([-0.18533651,  0.19865693, -0.01332042]), array([-0.13139052,  0.13734431, -0.00595379]), array([ 0.29932219,  0.16078461, -0.46010679])]"
W061,t_25,144777.67244193482,5.0,25,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_25']","[array([ 0.2942742 ,  0.40695675, -0.70123095]), array([-1.27161297, -1.31273628,  2.58434925]), array([-0.39456688,  0.38765184,  0.00691504]), array([ 0.61702027, -0.65985611,  0.04283584]), array([-0.06785594,  0.0822417 , -0.01438576]), array([-0.18538464,  0.19865945, -0.01327482]), array([-0.13142042,  0.13742573, -0.00600532]), array([ 0.30897928,  0.1470951 , -0.45607438])]"
W061,t_30,144778.11778708274,5.0,30,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded_exp_30']","[array([ 0.29259306,  0.41370418, -0.70629724]), array([-1.27901027, -1.32122033,  2.6002306 ]), array([-0.39462257,  0.38766641,  0.00695616]), array([ 0.6170763 , -0.659872  ,  0.04279569]), array([-0.06775638,  0.08230757, -0.01455119]), array([-0.18541106,  0.19865861, -0.01324754]), array([-0.13143929,  0.13747268, -0.00603338]), array([ 0.31575507,  0.13792011, -0.45367518])]"
W062,t_0,150116.45943956458,0.0,0,"['bias', 'prev_violation_exp_4', 's_a', 's_b', 'prev_sound_avg', 'prev_correct', 'prev_choice', 'prev_rewarded']","[array([ 0.42566094,  0.38976103, -0.81542197]), array([-1.33073028, -1.24476582,  2.57549609]), array([-0.38023676,  0.37600035,  0.0042364 ]), array([ 0.60657341, -0.64882997,  0.04225655]), array([-0.06837266,  0.07356004, -0.00518738]), array([-0.18485121,  0.1989247 , -0.01407348]), array([-0.13164121,  0.13495791, -0.00331669]), array([ 0.0852517 ,  0.15466709, -0.23991879])]"
