animal_id,session,choice,proportion,Choice,percentage
W072,217,2,0.22142857142857142,Violation,22.14
W072,218,0,0.4827586206896552,Left,48.28
W072,218,1,0.367816091954023,Right,36.78
W072,218,2,0.14942528735632185,Violation,14.94
W072,219,0,0.45,Left,45.0
W072,219,1,0.38571428571428573,Right,38.57
W072,219,2,0.16428571428571428,Violation,16.43
W072,220,0,0.40331491712707185,Left,40.33
W072,220,1,0.35359116022099446,Right,35.36
W072,220,2,0.2430939226519337,Violation,24.31
W072,221,1,0.4146341463414634,Right,41.46
W072,221,0,0.38414634146341464,Left,38.41
W072,221,2,0.20121951219512196,Violation,20.12
W072,222,0,0.4491017964071856,Left,44.91
W072,222,1,0.3712574850299401,Right,37.13
W072,222,2,0.17964071856287425,Violation,17.96
W072,223,1,0.43973941368078173,Right,43.97
W072,223,0,0.4006514657980456,Left,40.07
W072,223,2,0.15960912052117263,Violation,15.96
W072,224,0,0.45089285714285715,Left,45.09
W072,224,1,0.4017857142857143,Right,40.18
W072,224,2,0.14732142857142858,Violation,14.73
W072,225,1,0.42786069651741293,Right,42.79
W072,225,0,0.3880597014925373,Left,38.81
W072,225,2,0.18407960199004975,Violation,18.41
W072,226,0,0.4232558139534884,Left,42.33
W072,226,1,0.3813953488372093,Right,38.14
W072,226,2,0.19534883720930232,Violation,19.53
W072,227,1,0.4521276595744681,Right,45.21
W072,227,0,0.40425531914893614,Left,40.43
W072,227,2,0.14361702127659576,Violation,14.36
W072,229,1,0.425414364640884,Right,42.54
W072,229,0,0.40331491712707185,Left,40.33
W072,229,2,0.1712707182320442,Violation,17.13
W072,231,0,0.4152046783625731,Left,41.52
W072,231,1,0.34502923976608185,Right,34.5
W072,231,2,0.23976608187134502,Violation,23.98
W072,232,0,0.4029126213592233,Left,40.29
W072,232,1,0.4029126213592233,Right,40.29
W072,232,2,0.1941747572815534,Violation,19.42
W072,233,1,0.42323651452282157,Right,42.32
W072,233,0,0.3983402489626556,Left,39.83
W072,233,2,0.17842323651452283,Violation,17.84
W072,234,0,0.40710382513661203,Left,40.71
W072,234,1,0.38524590163934425,Right,38.52
W072,234,2,0.20765027322404372,Violation,20.77
W072,235,0,0.37962962962962965,Left,37.96
W072,235,1,0.3425925925925926,Right,34.26
W072,235,2,0.2777777777777778,Violation,27.78
W072,236,1,0.45643153526970953,Right,45.64
W072,236,0,0.4024896265560166,Left,40.25
W072,236,2,0.14107883817427386,Violation,14.11
W072,237,0,0.4479166666666667,Left,44.79
W072,237,1,0.3958333333333333,Right,39.58
W072,237,2,0.15625,Violation,15.62
W072,238,1,0.46540880503144655,Right,46.54
W072,238,0,0.41823899371069184,Left,41.82
W072,238,2,0.11635220125786164,Violation,11.64
W072,239,1,0.4,Right,40.0
W072,239,0,0.35428571428571426,Left,35.43
W072,239,2,0.24571428571428572,Violation,24.57
W072,240,0,0.4061433447098976,Left,40.61
W072,240,1,0.3924914675767918,Right,39.25
W072,240,2,0.20136518771331058,Violation,20.14
W072,241,1,0.397196261682243,Right,39.72
W072,241,0,0.3925233644859813,Left,39.25
W072,241,2,0.2102803738317757,Violation,21.03
W072,242,0,0.38317757009345793,Left,38.32
W072,242,1,0.3644859813084112,Right,36.45
W072,242,2,0.2523364485981308,Violation,25.23
W072,243,1,0.4248927038626609,Right,42.49
W072,243,0,0.4034334763948498,Left,40.34
W072,243,2,0.17167381974248927,Violation,17.17
W072,244,0,0.4339622641509434,Left,43.4
W072,244,1,0.38207547169811323,Right,38.21
W072,244,2,0.18396226415094338,Violation,18.4
W072,245,1,0.45549738219895286,Right,45.55
W072,245,0,0.44502617801047123,Left,44.5
W072,245,2,0.09947643979057591,Violation,9.95
W072,246,1,0.4264705882352941,Right,42.65
W072,246,0,0.36764705882352944,Left,36.76
W072,246,2,0.20588235294117646,Violation,20.59
W072,247,0,0.40271493212669685,Left,40.27
W072,247,1,0.38009049773755654,Right,38.01
W072,247,2,0.2171945701357466,Violation,21.72
W072,248,1,0.375,Right,37.5
W072,248,0,0.358695652173913,Left,35.87
W072,248,2,0.266304347826087,Violation,26.63
W072,249,0,0.4147465437788018,Left,41.47
W072,249,1,0.37327188940092165,Right,37.33
W072,249,2,0.2119815668202765,Violation,21.2
W072,250,1,0.41350210970464135,Right,41.35
W072,250,0,0.39662447257383965,Left,39.66
W072,250,2,0.189873417721519,Violation,18.99
W072,251,0,0.45,Left,45.0
W072,251,1,0.405,Right,40.5
W072,251,2,0.145,Violation,14.5
W072,252,1,0.41509433962264153,Right,41.51
W072,252,0,0.389937106918239,Left,38.99
W072,252,2,0.1949685534591195,Violation,19.5
W072,253,1,0.39204545454545453,Right,39.2
W072,253,0,0.3465909090909091,Left,34.66
W072,253,2,0.26136363636363635,Violation,26.14
W072,254,1,0.4452054794520548,Right,44.52
W072,254,0,0.3801369863013699,Left,38.01
W072,254,2,0.17465753424657535,Violation,17.47
W072,255,1,0.4166666666666667,Right,41.67
W072,255,0,0.3888888888888889,Left,38.89
W072,255,2,0.19444444444444445,Violation,19.44
W072,256,1,0.4189189189189189,Right,41.89
W072,256,0,0.3783783783783784,Left,37.84
W072,256,2,0.20270270270270271,Violation,20.27
W072,257,1,0.4158415841584158,Right,41.58
W072,257,0,0.40594059405940597,Left,40.59
W072,257,2,0.1782178217821782,Violation,17.82
W072,258,1,0.40804597701149425,Right,40.8
W072,258,0,0.39655172413793105,Left,39.66
W072,258,2,0.19540229885057472,Violation,19.54
W072,259,0,0.4521276595744681,Left,45.21
W072,259,1,0.425531914893617,Right,42.55
W072,259,2,0.12234042553191489,Violation,12.23
W072,260,1,0.4787234042553192,Right,47.87
W072,260,0,0.39893617021276595,Left,39.89
W072,260,2,0.12234042553191489,Violation,12.23
W072,261,0,0.43243243243243246,Left,43.24
W072,261,1,0.3837837837837838,Right,38.38
W072,261,2,0.1837837837837838,Violation,18.38
W072,262,0,0.4227941176470588,Left,42.28
W072,262,1,0.4227941176470588,Right,42.28
W072,262,2,0.15441176470588236,Violation,15.44
W072,263,0,0.4290909090909091,Left,42.91
W072,263,1,0.41818181818181815,Right,41.82
W072,263,2,0.15272727272727274,Violation,15.27
W072,264,0,0.4473684210526316,Left,44.74
W072,264,1,0.39473684210526316,Right,39.47
W072,264,2,0.15789473684210525,Violation,15.79
W072,265,1,0.4511627906976744,Right,45.12
W072,265,0,0.40930232558139534,Left,40.93
W072,265,2,0.13953488372093023,Violation,13.95
W072,266,1,0.4177215189873418,Right,41.77
W072,266,0,0.4050632911392405,Left,40.51
W072,266,2,0.17721518987341772,Violation,17.72
W072,267,0,0.4511627906976744,Left,45.12
W072,267,1,0.3953488372093023,Right,39.53
W072,267,2,0.15348837209302327,Violation,15.35
W072,268,1,0.4867924528301887,Right,48.68
W072,268,0,0.3886792452830189,Left,38.87
W072,268,2,0.12452830188679245,Violation,12.45
W072,269,0,0.5094339622641509,Left,50.94
W072,269,1,0.37735849056603776,Right,37.74
W072,269,2,0.11320754716981132,Violation,11.32
W072,270,0,0.4307692307692308,Left,43.08
W072,270,1,0.38461538461538464,Right,38.46
W072,270,2,0.18461538461538463,Violation,18.46
W072,271,0,0.42857142857142855,Left,42.86
W072,271,1,0.41714285714285715,Right,41.71
W072,271,2,0.15428571428571428,Violation,15.43
W072,272,1,0.41304347826086957,Right,41.3
W072,272,0,0.3532608695652174,Left,35.33
W072,272,2,0.23369565217391305,Violation,23.37
W072,273,0,0.47560975609756095,Left,47.56
W072,273,1,0.3902439024390244,Right,39.02
W072,273,2,0.13414634146341464,Violation,13.41
W072,274,0,0.42473118279569894,Left,42.47
W072,274,1,0.3924731182795699,Right,39.25
W072,274,2,0.1827956989247312,Violation,18.28
W072,275,1,0.43448275862068964,Right,43.45
W072,275,0,0.3931034482758621,Left,39.31
W072,275,2,0.1724137931034483,Violation,17.24
W072,276,0,0.45495495495495497,Left,45.5
W072,276,1,0.3963963963963964,Right,39.64
W072,276,2,0.14864864864864866,Violation,14.86
W072,277,0,0.44,Left,44.0
W072,277,1,0.37333333333333335,Right,37.33
W072,277,2,0.18666666666666668,Violation,18.67
W072,278,0,0.42934782608695654,Left,42.93
W072,278,1,0.375,Right,37.5
W072,278,2,0.1956521739130435,Violation,19.57
W072,279,0,0.43333333333333335,Left,43.33
W072,279,1,0.3523809523809524,Right,35.24
W072,279,2,0.21428571428571427,Violation,21.43
W072,280,0,0.41721854304635764,Left,41.72
W072,280,1,0.3708609271523179,Right,37.09
W072,280,2,0.2119205298013245,Violation,21.19
W072,281,1,0.4327485380116959,Right,43.27
W072,281,0,0.4093567251461988,Left,40.94
W072,281,2,0.15789473684210525,Violation,15.79
W072,282,0,0.4340659340659341,Left,43.41
W072,282,1,0.3626373626373626,Right,36.26
W072,282,2,0.2032967032967033,Violation,20.33
W072,283,0,0.46530612244897956,Left,46.53
W072,283,1,0.4163265306122449,Right,41.63
W072,283,2,0.11836734693877551,Violation,11.84
W072,284,0,0.44525547445255476,Left,44.53
W072,284,1,0.34306569343065696,Right,34.31
W072,284,2,0.2116788321167883,Violation,21.17
W072,285,1,0.46153846153846156,Right,46.15
W072,285,0,0.4182692307692308,Left,41.83
W072,285,2,0.1201923076923077,Violation,12.02
W072,286,1,0.45955882352941174,Right,45.96
W072,286,0,0.38235294117647056,Left,38.24
W072,286,2,0.15808823529411764,Violation,15.81
W072,287,1,0.4716981132075472,Right,47.17
W072,287,0,0.31446540880503143,Left,31.45
W072,287,2,0.2138364779874214,Violation,21.38
W072,289,1,0.39156626506024095,Right,39.16
W072,289,0,0.35542168674698793,Left,35.54
W072,289,2,0.25301204819277107,Violation,25.3
W072,290,0,0.3961038961038961,Left,39.61
W072,290,2,0.33116883116883117,Violation,33.12
W072,290,1,0.2727272727272727,Right,27.27
W072,291,0,0.42424242424242425,Left,42.42
W072,291,1,0.37575757575757573,Right,37.58
W072,291,2,0.2,Violation,20.0
W072,292,1,0.3815789473684211,Right,38.16
W072,292,0,0.3684210526315789,Left,36.84
W072,292,2,0.25,Violation,25.0
W072,293,0,0.40606060606060607,Left,40.61
W072,293,1,0.37575757575757573,Right,37.58
W072,293,2,0.21818181818181817,Violation,21.82
W072,294,1,0.3858695652173913,Right,38.59
W072,294,0,0.375,Left,37.5
W072,294,2,0.2391304347826087,Violation,23.91
W072,295,0,0.4486486486486487,Left,44.86
W072,295,1,0.40540540540540543,Right,40.54
W072,295,2,0.14594594594594595,Violation,14.59
W072,296,0,0.44642857142857145,Left,44.64
W072,296,1,0.375,Right,37.5
W072,296,2,0.17857142857142858,Violation,17.86
W072,297,1,0.4245810055865922,Right,42.46
W072,297,0,0.39106145251396646,Left,39.11
W072,297,2,0.18435754189944134,Violation,18.44
W072,298,0,0.4148148148148148,Left,41.48
W072,298,1,0.37777777777777777,Right,37.78
W072,298,2,0.2074074074074074,Violation,20.74
W072,299,0,0.43859649122807015,Left,43.86
W072,299,1,0.34210526315789475,Right,34.21
W072,299,2,0.21929824561403508,Violation,21.93
W072,300,0,0.45077720207253885,Left,45.08
W072,300,1,0.41968911917098445,Right,41.97
W072,300,2,0.12953367875647667,Violation,12.95
W072,301,0,0.4230769230769231,Left,42.31
W072,301,1,0.3269230769230769,Right,32.69
W072,301,2,0.25,Violation,25.0
W072,302,1,0.4008438818565401,Right,40.08
W072,302,0,0.39662447257383965,Left,39.66
W072,302,2,0.20253164556962025,Violation,20.25
W072,303,0,0.3546511627906977,Left,35.47
W072,303,1,0.3488372093023256,Right,34.88
W072,303,2,0.29651162790697677,Violation,29.65
W072,304,2,0.3806818181818182,Violation,38.07
W072,304,0,0.3465909090909091,Left,34.66
W072,304,1,0.2727272727272727,Right,27.27
W072,305,0,0.4140625,Left,41.41
W072,305,1,0.3203125,Right,32.03
W072,305,2,0.265625,Violation,26.56
W072,306,0,0.3860759493670886,Left,38.61
W072,306,1,0.3860759493670886,Right,38.61
W072,306,2,0.22784810126582278,Violation,22.78
W072,307,0,0.46629213483146065,Left,46.63
W072,307,1,0.39325842696629215,Right,39.33
W072,307,2,0.1404494382022472,Violation,14.04
W072,308,0,0.41729323308270677,Left,41.73
W072,308,1,0.38721804511278196,Right,38.72
W072,308,2,0.19548872180451127,Violation,19.55
W072,309,1,0.37748344370860926,Right,37.75
W072,309,0,0.3509933774834437,Left,35.1
W072,309,2,0.271523178807947,Violation,27.15
W072,310,1,0.3958333333333333,Right,39.58
W072,310,0,0.3645833333333333,Left,36.46
W072,310,2,0.23958333333333334,Violation,23.96
W072,311,0,0.4186046511627907,Left,41.86
W072,311,1,0.40310077519379844,Right,40.31
W072,311,2,0.17829457364341086,Violation,17.83
W072,312,0,0.4318181818181818,Left,43.18
W072,312,1,0.42727272727272725,Right,42.73
W072,312,2,0.1409090909090909,Violation,14.09
W072,313,0,0.4,Left,40.0
W072,313,1,0.3878787878787879,Right,38.79
W072,313,2,0.21212121212121213,Violation,21.21
W072,314,1,0.4696969696969697,Right,46.97
W072,314,0,0.3939393939393939,Left,39.39
W072,314,2,0.13636363636363635,Violation,13.64
W072,315,0,0.37593984962406013,Left,37.59
W072,315,1,0.37593984962406013,Right,37.59
W072,315,2,0.24812030075187969,Violation,24.81
W072,316,0,0.4383561643835616,Left,43.84
W072,316,1,0.2876712328767123,Right,28.77
W072,316,2,0.273972602739726,Violation,27.4
W072,317,1,0.4260869565217391,Right,42.61
W072,317,0,0.4,Left,40.0
W072,317,2,0.17391304347826086,Violation,17.39
W072,318,1,0.4354066985645933,Right,43.54
W072,318,0,0.4258373205741627,Left,42.58
W072,318,2,0.13875598086124402,Violation,13.88
W072,319,0,0.45901639344262296,Left,45.9
W072,319,1,0.43934426229508194,Right,43.93
W072,319,2,0.10163934426229508,Violation,10.16
W072,320,1,0.4090909090909091,Right,40.91
W072,320,0,0.36363636363636365,Left,36.36
W072,320,2,0.22727272727272727,Violation,22.73
W072,321,0,0.39779005524861877,Left,39.78
W072,321,1,0.39226519337016574,Right,39.23
W072,321,2,0.20994475138121546,Violation,20.99
W072,322,0,0.4,Left,40.0
W072,322,1,0.3625,Right,36.25
W072,322,2,0.2375,Violation,23.75
W072,323,0,0.42276422764227645,Left,42.28
W072,323,1,0.3902439024390244,Right,39.02
W072,323,2,0.18699186991869918,Violation,18.7
W072,324,0,0.4444444444444444,Left,44.44
W072,324,1,0.38596491228070173,Right,38.6
W072,324,2,0.1695906432748538,Violation,16.96
W072,325,0,0.41414141414141414,Left,41.41
W072,325,1,0.41414141414141414,Right,41.41
W072,325,2,0.1717171717171717,Violation,17.17
W072,326,0,0.43646408839779005,Left,43.65
W072,326,1,0.3259668508287293,Right,32.6
W072,326,2,0.23756906077348067,Violation,23.76
W072,327,0,0.47572815533980584,Left,47.57
W072,327,1,0.39805825242718446,Right,39.81
W072,327,2,0.1262135922330097,Violation,12.62
W072,328,0,0.43812709030100333,Left,43.81
W072,328,1,0.40468227424749165,Right,40.47
W072,328,2,0.15719063545150502,Violation,15.72
W072,329,1,0.3969465648854962,Right,39.69
W072,329,0,0.3816793893129771,Left,38.17
W072,329,2,0.22137404580152673,Violation,22.14
W072,330,0,0.4247787610619469,Left,42.48
W072,330,1,0.38495575221238937,Right,38.5
W072,330,2,0.1902654867256637,Violation,19.03
W072,331,1,0.4312267657992565,Right,43.12
W072,331,0,0.40892193308550184,Left,40.89
W072,331,2,0.15985130111524162,Violation,15.99
W072,332,1,0.41729323308270677,Right,41.73
W072,332,0,0.41353383458646614,Left,41.35
W072,332,2,0.16917293233082706,Violation,16.92
W072,333,0,0.44666666666666666,Left,44.67
W072,333,1,0.4066666666666667,Right,40.67
W072,333,2,0.14666666666666667,Violation,14.67
W072,334,0,0.4197080291970803,Left,41.97
W072,334,1,0.40875912408759124,Right,40.88
W072,334,2,0.17153284671532848,Violation,17.15
W072,335,0,0.42916666666666664,Left,42.92
W072,335,1,0.425,Right,42.5
W072,335,2,0.14583333333333334,Violation,14.58
W072,336,0,0.4406779661016949,Left,44.07
W072,336,1,0.3954802259887006,Right,39.55
W072,336,2,0.1638418079096045,Violation,16.38
W072,337,0,0.43010752688172044,Left,43.01
W072,337,1,0.3763440860215054,Right,37.63
W072,337,2,0.1935483870967742,Violation,19.35
W072,338,0,0.4663677130044843,Left,46.64
W072,338,1,0.39461883408071746,Right,39.46
W072,338,2,0.13901345291479822,Violation,13.9
W072,339,0,0.5106382978723404,Left,51.06
W072,339,1,0.3829787234042553,Right,38.3
W072,339,2,0.10638297872340426,Violation,10.64
W072,340,1,0.46236559139784944,Right,46.24
W072,340,0,0.40860215053763443,Left,40.86
W072,340,2,0.12903225806451613,Violation,12.9
W072,341,0,0.43575418994413406,Left,43.58
W072,341,1,0.3854748603351955,Right,38.55
W072,341,2,0.1787709497206704,Violation,17.88
W072,342,0,0.42857142857142855,Left,42.86
W072,342,1,0.413265306122449,Right,41.33
W072,342,2,0.15816326530612246,Violation,15.82
W072,343,0,0.43548387096774194,Left,43.55
W072,343,1,0.4153225806451613,Right,41.53
W072,343,2,0.14919354838709678,Violation,14.92
W072,344,0,0.45588235294117646,Left,45.59
W072,344,1,0.40808823529411764,Right,40.81
W072,344,2,0.13602941176470587,Violation,13.6
W072,345,0,0.46557377049180326,Left,46.56
W072,345,1,0.4557377049180328,Right,45.57
W072,345,2,0.07868852459016394,Violation,7.87
W072,346,0,0.46923076923076923,Left,46.92
W072,346,1,0.4307692307692308,Right,43.08
W072,346,2,0.1,Violation,10.0
W072,347,1,0.4618834080717489,Right,46.19
W072,347,0,0.4349775784753363,Left,43.5
W072,347,2,0.1031390134529148,Violation,10.31
W072,348,0,0.4482758620689655,Left,44.83
W072,348,1,0.42758620689655175,Right,42.76
W072,348,2,0.12413793103448276,Violation,12.41
W072,349,0,0.4528985507246377,Left,45.29
W072,349,1,0.4311594202898551,Right,43.12
W072,349,2,0.11594202898550725,Violation,11.59
W072,350,0,0.4826086956521739,Left,48.26
W072,350,1,0.4217391304347826,Right,42.17
W072,350,2,0.09565217391304348,Violation,9.57
W072,351,1,0.42105263157894735,Right,42.11
W072,351,0,0.41626794258373206,Left,41.63
W072,351,2,0.16267942583732056,Violation,16.27
W072,352,1,0.4512820512820513,Right,45.13
W072,352,0,0.4307692307692308,Left,43.08
W072,352,2,0.11794871794871795,Violation,11.79
W072,353,0,0.4748201438848921,Left,47.48
W072,353,1,0.4316546762589928,Right,43.17
W072,353,2,0.09352517985611511,Violation,9.35
W072,354,1,0.4327731092436975,Right,43.28
W072,354,0,0.4117647058823529,Left,41.18
W072,354,2,0.15546218487394958,Violation,15.55
W072,355,0,0.4142857142857143,Left,41.43
W072,355,1,0.38571428571428573,Right,38.57
W072,355,2,0.2,Violation,20.0
W072,356,0,0.44387755102040816,Left,44.39
W072,356,1,0.3673469387755102,Right,36.73
W072,356,2,0.18877551020408162,Violation,18.88
W072,357,0,0.42276422764227645,Left,42.28
W072,357,1,0.4065040650406504,Right,40.65
W072,357,2,0.17073170731707318,Violation,17.07
W072,358,1,0.43636363636363634,Right,43.64
W072,358,0,0.38181818181818183,Left,38.18
W072,358,2,0.18181818181818182,Violation,18.18
W072,359,1,0.40145985401459855,Right,40.15
W072,359,0,0.38686131386861317,Left,38.69
W072,359,2,0.2116788321167883,Violation,21.17
W072,360,1,0.44,Right,44.0
W072,360,0,0.39636363636363636,Left,39.64
W072,360,2,0.16363636363636364,Violation,16.36
W072,361,0,0.41228070175438597,Left,41.23
W072,361,1,0.3815789473684211,Right,38.16
W072,361,2,0.20614035087719298,Violation,20.61
W072,362,0,0.4326241134751773,Left,43.26
W072,362,1,0.3971631205673759,Right,39.72
W072,362,2,0.1702127659574468,Violation,17.02
W072,363,0,0.4541284403669725,Left,45.41
W072,363,1,0.44036697247706424,Right,44.04
W072,363,2,0.10550458715596331,Violation,10.55
W072,364,0,0.4330357142857143,Left,43.3
W072,364,1,0.4107142857142857,Right,41.07
W072,364,2,0.15625,Violation,15.62
W072,366,0,0.44,Left,44.0
W072,366,1,0.425,Right,42.5
W072,366,2,0.135,Violation,13.5
W072,367,0,0.4695121951219512,Left,46.95
W072,367,1,0.4268292682926829,Right,42.68
W072,367,2,0.10365853658536585,Violation,10.37
W072,368,0,0.4968553459119497,Left,49.69
W072,368,1,0.4025157232704403,Right,40.25
W072,368,2,0.10062893081761007,Violation,10.06
W072,369,0,0.4444444444444444,Left,44.44
W072,369,1,0.3888888888888889,Right,38.89
W072,369,2,0.16666666666666666,Violation,16.67
W072,370,0,0.4689655172413793,Left,46.9
W072,370,1,0.4,Right,40.0
W072,370,2,0.1310344827586207,Violation,13.1
W072,371,1,0.4427083333333333,Right,44.27
W072,371,0,0.4270833333333333,Left,42.71
W072,371,2,0.13020833333333334,Violation,13.02
W072,372,1,0.424,Right,42.4
W072,372,0,0.412,Left,41.2
W072,372,2,0.164,Violation,16.4
W072,373,0,0.42424242424242425,Left,42.42
W072,373,1,0.38181818181818183,Right,38.18
W072,373,2,0.19393939393939394,Violation,19.39
W072,374,0,0.43478260869565216,Left,43.48
W072,374,1,0.32065217391304346,Right,32.07
W072,374,2,0.24456521739130435,Violation,24.46
W072,375,0,0.45454545454545453,Left,45.45
W072,375,1,0.37575757575757573,Right,37.58
W072,375,2,0.1696969696969697,Violation,16.97
W072,376,0,0.41,Left,41.0
W072,376,1,0.37,Right,37.0
W072,376,2,0.22,Violation,22.0
W072,377,0,0.4268292682926829,Left,42.68
W072,377,1,0.42073170731707316,Right,42.07
W072,377,2,0.1524390243902439,Violation,15.24
W072,378,0,0.4244604316546763,Left,42.45
W072,378,1,0.38848920863309355,Right,38.85
W072,378,2,0.18705035971223022,Violation,18.71
W072,379,0,0.45161290322580644,Left,45.16
W072,379,1,0.36774193548387096,Right,36.77
W072,379,2,0.18064516129032257,Violation,18.06
W072,380,0,0.4161490683229814,Left,41.61
W072,380,1,0.37888198757763975,Right,37.89
W072,380,2,0.20496894409937888,Violation,20.5
W072,381,1,0.36619718309859156,Right,36.62
W072,381,0,0.352112676056338,Left,35.21
W072,381,2,0.28169014084507044,Violation,28.17
W072,382,1,0.4396551724137931,Right,43.97
W072,382,0,0.3793103448275862,Left,37.93
W072,382,2,0.1810344827586207,Violation,18.1
W072,383,0,0.3620689655172414,Left,36.21
W072,383,1,0.3620689655172414,Right,36.21
W072,383,2,0.27586206896551724,Violation,27.59
W072,384,0,0.48,Left,48.0
W072,384,1,0.36,Right,36.0
W072,384,2,0.16,Violation,16.0
W072,385,0,0.4420289855072464,Left,44.2
W072,385,1,0.35507246376811596,Right,35.51
W072,385,2,0.2028985507246377,Violation,20.29
W072,386,0,0.39473684210526316,Left,39.47
W072,386,1,0.35964912280701755,Right,35.96
W072,386,2,0.24561403508771928,Violation,24.56
W072,387,1,0.3770491803278688,Right,37.7
W072,387,0,0.3442622950819672,Left,34.43
W072,387,2,0.2786885245901639,Violation,27.87
W072,388,0,0.453125,Left,45.31
W072,388,1,0.3828125,Right,38.28
W072,388,2,0.1640625,Violation,16.41
W072,389,1,0.43157894736842106,Right,43.16
W072,389,0,0.4263157894736842,Left,42.63
W072,389,2,0.14210526315789473,Violation,14.21
W072,390,0,0.4189189189189189,Left,41.89
W072,390,1,0.40540540540540543,Right,40.54
W072,390,2,0.17567567567567569,Violation,17.57
W072,391,1,0.44029850746268656,Right,44.03
W072,391,0,0.3880597014925373,Left,38.81
W072,391,2,0.17164179104477612,Violation,17.16
W072,392,0,0.4479166666666667,Left,44.79
W072,392,1,0.40625,Right,40.62
W072,392,2,0.14583333333333334,Violation,14.58
W072,393,1,0.4537037037037037,Right,45.37
W072,393,0,0.4166666666666667,Left,41.67
W072,393,2,0.12962962962962962,Violation,12.96
W072,394,0,0.45251396648044695,Left,45.25
W072,394,1,0.37988826815642457,Right,37.99
W072,394,2,0.16759776536312848,Violation,16.76
W072,395,0,0.4520547945205479,Left,45.21
W072,395,1,0.4155251141552511,Right,41.55
W072,395,2,0.1324200913242009,Violation,13.24
W072,396,0,0.47641509433962265,Left,47.64
W072,396,1,0.38207547169811323,Right,38.21
W072,396,2,0.14150943396226415,Violation,14.15
W072,397,0,0.45121951219512196,Left,45.12
W072,397,1,0.38414634146341464,Right,38.41
W072,397,2,0.16463414634146342,Violation,16.46
W072,398,1,0.461864406779661,Right,46.19
W072,398,0,0.4279661016949153,Left,42.8
W072,398,2,0.11016949152542373,Violation,11.02
W072,399,1,0.4304635761589404,Right,43.05
W072,399,0,0.41721854304635764,Left,41.72
W072,399,2,0.152317880794702,Violation,15.23
W072,400,2,0.3522727272727273,Violation,35.23
W072,400,1,0.32954545454545453,Right,32.95
W072,400,0,0.3181818181818182,Left,31.82
W072,401,1,0.42021276595744683,Right,42.02
W072,401,0,0.34574468085106386,Left,34.57
W072,401,2,0.23404255319148937,Violation,23.4
W072,402,0,0.47368421052631576,Left,47.37
W072,402,1,0.38345864661654133,Right,38.35
W072,402,2,0.14285714285714285,Violation,14.29
W072,403,1,0.44976076555023925,Right,44.98
W072,403,0,0.40669856459330145,Left,40.67
W072,403,2,0.14354066985645933,Violation,14.35
W072,404,0,0.46218487394957986,Left,46.22
W072,404,1,0.36134453781512604,Right,36.13
W072,404,2,0.17647058823529413,Violation,17.65
W072,405,0,0.5,Left,50.0
W072,405,1,0.3950617283950617,Right,39.51
W072,405,2,0.10493827160493827,Violation,10.49
W072,406,1,0.445859872611465,Right,44.59
W072,406,0,0.36942675159235666,Left,36.94
W072,406,2,0.18471337579617833,Violation,18.47
W072,407,0,0.4978902953586498,Left,49.79
W072,407,1,0.42616033755274263,Right,42.62
W072,407,2,0.0759493670886076,Violation,7.59
W072,408,0,0.41363636363636364,Left,41.36
W072,408,1,0.41363636363636364,Right,41.36
W072,408,2,0.17272727272727273,Violation,17.27
W072,409,1,0.43448275862068964,Right,43.45
W072,409,0,0.42758620689655175,Left,42.76
W072,409,2,0.13793103448275862,Violation,13.79
W072,410,0,0.4755244755244755,Left,47.55
W072,410,1,0.40559440559440557,Right,40.56
W072,410,2,0.11888111888111888,Violation,11.89
W072,411,0,0.42138364779874216,Left,42.14
W072,411,1,0.36477987421383645,Right,36.48
W072,411,2,0.2138364779874214,Violation,21.38
W072,412,1,0.4426229508196721,Right,44.26
W072,412,0,0.4262295081967213,Left,42.62
W072,412,2,0.13114754098360656,Violation,13.11
W072,413,1,0.44621513944223107,Right,44.62
W072,413,0,0.43824701195219123,Left,43.82
W072,413,2,0.11553784860557768,Violation,11.55
W072,414,1,0.4052631578947368,Right,40.53
W072,414,0,0.37894736842105264,Left,37.89
W072,414,2,0.21578947368421053,Violation,21.58
W072,415,0,0.41208791208791207,Left,41.21
W072,415,1,0.3791208791208791,Right,37.91
W072,415,2,0.2087912087912088,Violation,20.88
W072,416,1,0.42487046632124353,Right,42.49
W072,416,0,0.40932642487046633,Left,40.93
W072,416,2,0.16580310880829016,Violation,16.58
W072,417,0,0.44569288389513106,Left,44.57
W072,417,1,0.3857677902621723,Right,38.58
W072,417,2,0.16853932584269662,Violation,16.85
W072,418,0,0.4951923076923077,Left,49.52
W072,418,1,0.40384615384615385,Right,40.38
W072,418,2,0.10096153846153846,Violation,10.1
W072,419,1,0.4457831325301205,Right,44.58
W072,419,0,0.44176706827309237,Left,44.18
W072,419,2,0.11244979919678715,Violation,11.24
W072,420,1,0.49698795180722893,Right,49.7
W072,420,0,0.3644578313253012,Left,36.45
W072,420,2,0.13855421686746988,Violation,13.86
W072,421,1,0.43790849673202614,Right,43.79
W072,421,0,0.43137254901960786,Left,43.14
W072,421,2,0.13071895424836602,Violation,13.07
W072,422,1,0.46153846153846156,Right,46.15
W072,422,0,0.4256410256410256,Left,42.56
W072,422,2,0.11282051282051282,Violation,11.28
W072,423,0,0.47804878048780486,Left,47.8
W072,423,1,0.4,Right,40.0
W072,423,2,0.12195121951219512,Violation,12.2
W072,424,1,0.441025641025641,Right,44.1
